word,count,doc_freq,weighted_count
une,10755,1452,5377306.0
health wellness,7890,5132,5374270.0
targeting,9455,6885,5370938.0
agenda,8068,5703,5367644.0
quote,12531,6591,5363585.0
remote,8239,5570,5360682.0
communicable,6593,3987,5359098.0
delay,10123,7332,5352236.0
excited,10611,9058,5351172.0
emphasized,7347,6088,5346608.0
push,9480,7995,5343100.0
true,10757,8700,5337146.0
adverse,10999,6241,5334105.0
covered,9007,6903,5327176.0
showing,10253,8581,5324954.0
reflect,9902,8355,5321103.0
child health,8064,5372,5320065.0
practical,8567,6531,5309616.0
domestic,8307,5627,5309055.0
tree,8595,3589,5308942.0
holistic,8752,6414,5303670.0
blica,7160,3395,5302308.0
overdose,11510,3386,5297704.0
moving,11334,9368,5295148.0
specialized,8222,6390,5293309.0
donor,10402,4261,5290380.0
damage,11387,8383,5287619.0
high level,8170,6206,5286301.0
practitioner,7770,5024,5281184.0
eligible,8813,6058,5274199.0
located,8629,7360,5273714.0
reaction,12792,6619,5270359.0
suggest,9201,7480,5268878.0
cooperation,6462,4632,5266509.0
young people,10175,5285,5265884.0
relation,9827,7941,5264745.0
contagious,9265,6417,5260074.0
lesson,8024,5451,5258591.0
valley,10889,5559,5256590.0
wastewater,7638,2617,5255953.0
health coalition,5157,821,5253919.0
becoming,9819,8472,5250241.0
village,8046,3943,5245646.0
larger,8392,6461,5243904.0
speaking,8776,7620,5238254.0
liability,6577,5739,5225636.0
healthcare professional,8596,5751,5218762.0
ltd,9634,3959,5218405.0
income country,8116,5189,5217701.0
pakistan,7037,2549,5215293.0
hill,11189,6218,5210857.0
healthcare service,6684,4182,5209958.0
projected,8260,5571,5209372.0
screen,10031,5743,5208360.0
health information,6878,4628,5203787.0
actual,12787,9484,5202207.0
federal government,8725,6663,5202137.0
restaurant,9875,4493,5201787.0
opinion,8701,5616,5198693.0
virtual,9347,5495,5194993.0
contain,9589,7876,5193828.0
japan,9974,4982,5189219.0
river,9425,4952,5188889.0
tomorrow,13529,8769,5187389.0
military,11116,6149,5187125.0
moderate,8531,5603,5185281.0
combined,8732,7256,5180045.0
scholar crossref,7334,486,5179108.0
speak,10565,9131,5175474.0
proper,8905,6117,5174336.0
spectrum,11820,7177,5173809.0
alert,10266,7139,5165025.0
advantage,8729,6289,5163815.0
winter,8729,4616,5159701.0
conduct,8713,7293,5155903.0
announce,9154,7631,5154217.0
registered,8139,6187,5148180.0
seasonal,7963,3871,5140600.0
defined,8368,5731,5136577.0
apply,8935,6994,5133462.0
meat,8898,3622,5133350.0
conflict,8958,5885,5127140.0
thus,8084,5854,5124020.0
concerned,10558,8939,5119504.0
actively,8367,7245,5117653.0
pregnant woman,8496,4916,5112838.0
trained,7558,6371,5111221.0
michael,10869,7748,5109743.0
neighborhood,9894,6258,5108827.0
numerous,9766,8573,5107084.0
applied,7691,5239,5106695.0
label,9866,4580,5106679.0
treaty,6237,2148,5104459.0
smallpox,10602,3024,5101598.0
mrna,7078,2163,5098464.0
health science,7767,6098,5097694.0
cavity,7117,3562,5097126.0
clinician,9096,5939,5094757.0
lifestyle medicine,6516,642,5089697.0
market research,7682,2632,5082498.0
discus,8969,7550,5081924.0
older adult,8289,3585,5078633.0
reviewed,8142,6708,5073611.0
healing,7867,3333,5069379.0
weekly,7460,5141,5063447.0
stigma,7559,4701,5058257.0
prepare,8328,6829,5053949.0
awarded,9474,6126,5050118.0
achieved,8440,6293,5050037.0
bharat,5744,2473,5047310.0
happening,11032,8632,5045423.0
senator,10354,5588,5044872.0
medicare,9485,4966,5042310.0
health day,5571,1847,5039919.0
delivered,7955,6972,5037819.0
electronic,9508,6484,5035402.0
raising,8691,7491,5034630.0
fewer,8807,7022,5028191.0
sort,11061,6933,5028137.0
processed,9781,4361,5026827.0
cure,11640,6006,5025527.0
inside,10770,8732,5022179.0
smith,7791,3842,5017968.0
edition,8862,5213,5014204.0
mandate,8091,5634,5014057.0
continuous,7589,6012,5013630.0
credit,8954,5634,5011087.0
promise,8656,7269,5010569.0
killed,10692,7024,5009967.0
state health,7724,5479,5008810.0
vaping,9033,2005,5006288.0
harvard,8262,4782,5005260.0
democratic,9299,6376,5003663.0
declared,8486,6914,5001664.0
lasting,8609,7456,5000984.0
pharmacist,7378,2464,4999070.0
visit http,9158,7683,4994011.0
nigeria,7019,2447,4992447.0
disease prevention,7807,6369,4988479.0
heard,10803,9166,4979433.0
master,9504,6372,4977671.0
standing,8900,7283,4977589.0
agreed,7067,5830,4967529.0
urge,8290,6570,4965114.0
every day,9117,7906,4964057.0
huge,9584,7898,4960264.0
recognize,8435,7319,4951925.0
massachusetts,9108,4503,4948786.0
implication,8686,6506,4946900.0
reserved,7689,6920,4946387.0
evaluate,8327,6427,4946238.0
oct,10178,5903,4945300.0
learned,8712,7014,4943234.0
pfas,10492,1271,4941468.0
virginia,8930,4401,4941202.0
anything,10510,8712,4937680.0
mmr,8608,3541,4937254.0
georgia,8489,4312,4937066.0
competitive,8998,6163,4932716.0
boston,10371,5574,4927352.0
prevention cdc,8822,8116,4927184.0
vaccination rate,8197,4531,4925381.0
prioritize,8084,6771,4925380.0
certification,7954,3908,4923467.0
depth,8519,6795,4921550.0
market growth,7467,3499,4919259.0
station,10907,7417,4900298.0
element,7723,4807,4898301.0
accessibility,6985,5331,4895466.0
optimal,8250,6225,4895264.0
obtained,7550,4588,4895192.0
significance,7246,5549,4892945.0
land,10386,6637,4882327.0
thinking,9439,7050,4873779.0
resulting,8237,6887,4873260.0
antimicrobial,8602,2582,4873153.0
dec,8211,4601,4872898.0
pubmed,7148,1188,4870338.0
interested,9124,7603,4868926.0
mph,8570,4875,4868426.0
information contained,6562,6253,4867643.0
academy,9189,5796,4865705.0
hear,10909,8938,4863559.0
firm,9455,5860,4863389.0
wild,9144,5318,4862553.0
three year,6553,5657,4861610.0
addressed,6730,5999,4857354.0
easily,9211,7797,4857256.0
reflects,7893,6684,4850218.0
bacterial,10433,4253,4849293.0
count,8616,5833,4846521.0
warranty,6387,6046,4845955.0
finally,8595,7108,4845724.0
younger,7878,5647,4839088.0
election,10148,5762,4837070.0
jersey,8453,3937,4831749.0
related article,5628,5572,4826775.0
george,10301,5520,4826144.0
beverage,7477,3531,4824135.0
originally,7351,7013,4821679.0
amid,7232,6139,4819797.0
asthma,9758,3101,4818993.0
communicable disease,5937,3779,4816168.0
generally,8923,7430,4815459.0
artificial,8816,5581,4809985.0
editor,7657,6013,4807080.0
cohort,9987,3905,4804695.0
protective,8344,5667,4803775.0
rfk,9915,4723,4801288.0
alzheimer,12095,3320,4800521.0
passed,8262,6749,4800147.0
ensures,7461,6153,4800003.0
biggest,9293,7942,4793766.0
kindly,5631,5566,4788238.0
facilitate,7166,5954,4787589.0
principle,7114,5098,4783635.0
president ceo,8846,7230,4782536.0
occur,9132,7858,4780195.0
early detection,8156,5275,4778754.0
weight loss,8807,3205,4778599.0
county health,6318,3740,4777677.0
causing,9385,8037,4771027.0
usda,9092,2980,4769104.0
keeping,8794,7651,4768323.0
impacted,8456,7368,4763096.0
holding,9693,6290,4760893.0
surgeon,8384,3971,4759850.0
champion,7776,4899,4749438.0
select,7654,5434,4748988.0
fear,9604,6933,4748153.0
depression,9430,4834,4744055.0
resistant,9760,4205,4742431.0
mild,8558,6443,4740785.0
bad,10364,7985,4738821.0
este,8227,3295,4736901.0
spot,10516,6962,4735744.0
coordinated,6981,5644,4723537.0
deputy,7751,5215,4721789.0
balance,8603,6252,4720979.0
civil,7766,5616,4719514.0
kansa,8267,3151,4715209.0
appeared,7809,6723,4710904.0
cloud,10806,5690,4708843.0
zero,8739,4002,4708314.0
wanted,9546,7252,4704526.0
dans,9631,1383,4693906.0
welfare,6055,4169,4693275.0
camp,9859,3053,4689447.0
outdoor,8596,4224,4688081.0
com report,6288,1945,4683711.0
notice,7597,5480,4681361.0
newsletter,6924,5430,4680995.0
policymakers,7103,5382,4679369.0
said statement,5504,4745,4675377.0
biomedical,8706,5103,4674680.0
drop,9822,7253,4673578.0
people living,8229,5818,4671561.0
health safety,8121,5957,4670048.0
centered,7027,5407,4669891.0
window,8414,4751,4667078.0
raised,8470,7444,4666122.0
introduced,7562,6370,4663550.0
judge,8180,4328,4660796.0
reality,8419,6792,4660575.0
draft,6439,3514,4660412.0
hpv,5913,1485,4658502.0
cholera,7417,1587,4657422.0
health authority,6949,5339,4654748.0
health disparity,7095,5120,4653082.0
map,7827,4455,4652212.0
mostly,9706,7871,4651514.0
signed,7417,5891,4644548.0
issue related,5502,5426,4644436.0
tracking,8086,6219,4641328.0
health concern,7462,5943,4631681.0
treating,9248,7579,4626303.0
persona,7995,2744,4625086.0
best practice,6760,5822,4624428.0
remember,9947,7810,4616398.0
breastfeeding,7242,1690,4610735.0
walking,8081,4331,4606170.0
misinformation,7335,4572,4605553.0
pathway,8700,5502,4605487.0
min,8185,4810,4603477.0
right reserved,7073,6414,4602029.0
health community,6944,6029,4601595.0
water fluoridation,5917,2146,4594473.0
analyzed,7548,5610,4594158.0
uae,4693,1489,4589438.0
dozen,8866,7371,4588413.0
truth,10792,4566,4585766.0
frequently,8173,6408,4583282.0
joined,8062,7168,4582435.0
campus,7526,4252,4577938.0
unicef,6745,3381,4577772.0
adopted,6074,4707,4574191.0
hot,9735,6181,4569988.0
establish,6839,5948,4565964.0
probably,10349,8126,4565331.0
engaging,7149,6140,4559291.0
covering,8156,7346,4559087.0
shape,7731,6292,4554168.0
named,8706,6560,4553590.0
cow,7945,3212,4552447.0
low income,7075,4961,4550021.0
completeness,5251,5112,4549827.0
research development,9064,6690,4547247.0
case reported,7065,5215,4547247.0
limitation,7239,4977,4536149.0
decreased,7165,4969,4532506.0
carry,8440,6956,4521781.0
chinese,8585,3600,4519859.0
buy,9439,6952,4519804.0
encouraging,7570,6796,4516674.0
fellow,8965,5842,4514587.0
produced,7517,6009,4511464.0
beach,9262,4289,4511095.0
breaking,9121,7347,4510419.0
concerning,8014,6738,4504713.0
respect,7486,5900,4504664.0
north carolina,7869,4165,4502356.0
concluded,6194,5347,4502288.0
played,7261,6194,4498921.0
color,8179,5714,4497121.0
emotional,8100,5127,4496836.0
mentioned,7830,6303,4494404.0
allowed,7987,6534,4494369.0
leveraging,7235,6238,4493001.0
foot,8658,5947,4491060.0
autism,10090,3280,4489749.0
vaccine market,7768,738,4489397.0
avian influenza,7145,2820,4488989.0
medium facebook,4563,4512,4488030.0
colleague,8140,6564,4487475.0
largely,7244,6492,4483661.0
information visit,11158,10110,4481518.0
podcast,7698,3566,4481442.0
sustained,6934,5394,4480954.0
many people,8759,7693,4480905.0
continuing,8367,7433,4476955.0
fighting,8292,6606,4476008.0
rare disease,9832,2823,4474781.0
ghebreyesus,4181,3482,4474500.0
explained,7224,5865,4470747.0
consistently,7652,6858,4466803.0
evolving,7603,6156,4466274.0
bmi,7380,1676,4465475.0
urged,5783,5072,4463150.0
sound,9812,7185,4462368.0
congo,6986,3318,4459199.0
successfully,8540,7335,4457276.0
opening,7779,5884,4457084.0
machine,7309,4326,4453631.0
click,7436,5888,4453069.0
database,6585,3952,4450901.0
contamination,7764,4573,4449010.0
deadly,8303,6671,4446227.0
serum,6804,2628,4444423.0
transportation,7080,5022,4442517.0
represent,8165,7264,4442345.0
discussed,6431,5391,4441973.0
transition,7602,5232,4439931.0
harris,8238,4004,4435978.0
transforming,7321,6871,4434756.0
borne disease,7166,2976,4434246.0
community based,7015,4726,4428450.0
republic,7710,4610,4425911.0
newly,6930,5671,4424660.0
bridge,7439,5319,4420236.0
sodium,7604,1837,4419264.0
mineral,7372,4044,4418088.0
bay,8587,4426,4412518.0
cat,7808,2900,4407233.0
establishment,7015,4587,4405476.0
joe,8149,5465,4404828.0
salud blica,5961,3073,4402495.0
regardless,6833,6113,4400848.0
popular,8107,6585,4400715.0
recommends,7270,5828,4398467.0
measles outbreak,8142,4265,4397990.0
nov,8138,4865,4397793.0
prep,6636,2262,4394730.0
pick,10121,6886,4393753.0
reduces,7030,6083,4392109.0
shortage,7805,4933,4388905.0
error,6955,4729,4387146.0
delhi,4960,3251,4382092.0
recent year,6670,6265,4374101.0
health problem,6497,5205,4373571.0
personnel,6636,5146,4366609.0
brown,8538,5862,4363132.0
stronger,6890,5731,4361961.0
mitigate,7353,5789,4360997.0
ecosystem,7583,5157,4360026.0
couple,10403,7697,4358663.0
pretty,10542,7823,4358467.0
removal,7070,3934,4355659.0
running,9495,7392,4354054.0
transformation,6680,4815,4353707.0
living hiv,5664,2618,4352762.0
gun,11427,3158,4351019.0
recall,8057,3167,4349918.0
decay,6781,3561,4344686.0
restriction,7677,5070,4343083.0
friendly,8357,6258,4341332.0
race,8372,5198,4341071.0
value based,5591,2307,4340026.0
county public,5610,3626,4339394.0
nsf,5453,614,4337166.0
newswire today,12162,12142,4336940.0
sant,6632,1736,4335914.0
pause,6976,3475,4333300.0
putting,8265,7413,4329952.0
qui,10455,1655,4326959.0
package,6754,4216,4323960.0
intended,8336,7131,4322481.0
investing,7165,5778,4320585.0
moreover,6768,4664,4318954.0
antiviral,9007,3960,4317870.0
governance,5172,3051,4317405.0
kenya,5744,2536,4314532.0
news provided,4973,4973,4313462.0
flow,7912,4935,4312192.0
medical center,8548,5151,4310960.0
indiana,6889,2434,4310817.0
debate,7472,5364,4309115.0
empowering,7736,6344,4305340.0
covid vaccine,7069,4355,4305026.0
containing,7539,5549,4299427.0
bed,7821,4445,4297663.0
invest,6555,5443,4296241.0
ending,7619,5770,4294457.0
greatest,7639,7054,4293900.0
expect,10692,9100,4292113.0
challenging,7462,6465,4290674.0
preventative,7180,4865,4288449.0
transformative,6528,5499,4287064.0
protected,7484,6290,4285746.0
legacy,8487,5656,4285738.0
spokesperson,6992,4899,4283635.0
extreme,7916,4784,4279662.0
legality,4942,4896,4278613.0
forecast period,7945,3418,4277696.0
type diabetes,7212,3060,4270886.0
faced,6546,5790,4268192.0
coffee,7650,2492,4266902.0
era,7212,5790,4265072.0
secondary,6915,4524,4264785.0
official said,5226,3621,4260871.0
church,8134,3157,4260406.0
thailand,5273,1921,4257849.0
corporate,8620,6023,4257466.0
music,10341,5723,4256473.0
content image,4866,4804,4254259.0
fluoride drinking,5646,2524,4251080.0
sub,6121,3954,4248225.0
celebrate,7732,5278,4244230.0
image video,4920,4880,4243609.0
new study,7949,6043,4240748.0
responding,6114,5453,4239980.0
operational,6697,5081,4239398.0
changed,8007,6825,4238973.0
surrounding,8068,7134,4238153.0
pollution,7200,4255,4235454.0
historical,7953,6231,4234479.0
lee,7439,3916,4232329.0
receives,6713,5693,4229955.0
mid,9609,6815,4226662.0
frequency,7025,3105,4223403.0
inclusion,6286,4959,4223368.0
kindly contact,4850,4817,4222059.0
determined,7552,5800,4221981.0
distributed,6378,5362,4221210.0
paid,7207,5343,4220543.0
accept responsibility,4832,4797,4212201.0
provides news,4829,4828,4210563.0
pennsylvania,7869,4776,4210083.0
care service,6458,4286,4209862.0
without warranty,4820,4787,4209198.0
warranty kind,4820,4787,4208933.0
reliability information,4823,4787,4207124.0
meanwhile,7159,6544,4206825.0
quit,8270,3145,4206662.0
ended,7429,5766,4203223.0
responsibility liability,4810,4777,4203094.0
contained article,4812,4779,4202823.0
news content,4874,4856,4201829.0
copyright issue,4809,4776,4201479.0
posted,6811,4963,4201339.0
content without,4821,4821,4200304.0
accuracy content,4810,4777,4199862.0
kind accept,4806,4773,4199035.0
liability accuracy,4805,4772,4198835.0
video license,4805,4772,4198835.0
license completeness,4805,4772,4198835.0
completeness legality,4805,4772,4198835.0
legality reliability,4805,4772,4198835.0
article complaint,4805,4772,4198835.0
complaint copyright,4805,4772,4198835.0
article kindly,4804,4771,4198810.0
financing,5835,3705,4196396.0
graduate,7065,4247,4195733.0
valneva,5286,329,4194951.0
contact author,4853,4851,4191147.0
clade,8450,1838,4189101.0
nothing,9179,7396,4184333.0
new jersey,7183,3579,4183032.0
sars,7029,2779,4182758.0
participating,6239,5019,4178161.0
health data,5684,3530,4177925.0
fitness,7073,3075,4177094.0
controlled,8472,6255,4176802.0
legal disclaimer,4676,4643,4172762.0
cattle,6636,2766,4172524.0
spoke,8045,6930,4172275.0
grand,8006,4536,4172130.0
bio,12019,3017,4171518.0
assist,7121,6089,4170757.0
consultation,6616,4503,4163110.0
identification,8465,4752,4162989.0
presswire provides,4770,4770,4160285.0
internal,7310,5404,4153514.0
next generation,7776,5739,4146526.0
recommend,7392,6258,4144939.0
recipient,8159,5299,4144228.0
cbs,10993,5301,4135097.0
workshop,5539,3191,4132363.0
phm,4049,421,4127507.0
integrating,6583,5487,4127456.0
root,7054,5144,4127114.0
aware,7569,6332,4127023.0
uganda,5458,2129,4126649.0
cycle,6809,4749,4125020.0
tribal,5865,2123,4121792.0
memory,7274,4607,4120758.0
tackle,7249,5961,4118543.0
donation,7338,3743,4117644.0
disclaimer ein,4624,4624,4112984.0
germany,7207,4567,4109384.0
provision,5996,4431,4108781.0
ini,6700,1854,4103826.0
past year,7145,6271,4101444.0
declaration,6128,3475,4100289.0
health security,5417,3603,4096569.0
measurement,7176,3288,4095274.0
indicated,7833,5434,4094287.0
sexually,6222,3333,4093029.0
meaning,9500,8624,4089416.0
real world,6951,4449,4087940.0
leverage,7881,6426,4087055.0
investigator,8138,5257,4084452.0
fox,9825,4953,4083398.0
notably,5972,5054,4083246.0
kingdom,5785,4286,4082192.0
suffering,6486,5214,4080953.0
quick,7416,6075,4079037.0
statistical,6080,2838,4076259.0
honored,8594,6731,4075455.0
across state,6213,5311,4072980.0
future pandemic,4497,3130,4062914.0
israeli,10220,3479,4061424.0
care system,6165,4016,4059943.0
representing,6631,5796,4059797.0
improving health,6542,5016,4058501.0
life saving,7330,5563,4057630.0
ontario,6990,2414,4056890.0
easier,8134,6806,4054539.0
enjoy,8305,6744,4051705.0
trade,7549,5404,4049044.0
gold,7902,4209,4048234.0
hcv,5736,389,4044375.0
proportion,6163,3391,4043643.0
nordic,6892,1460,4043596.0
unvaccinated,7141,4217,4041121.0
tissue,7885,4149,4036427.0
year age,6869,4258,4029896.0
email visit,3816,3765,4026315.0
pro,8039,5198,4024460.0
becomes,7143,6126,4016391.0
basis,6423,5317,4015375.0
worth,8042,6326,4015208.0
employed,5664,4358,4009508.0
abuse,8044,5627,4009178.0
korea,7174,3457,4008202.0
simply,7714,6891,4008137.0
otherwise,7963,7367,4007784.0
south africa,6553,2902,4005948.0
breakthrough,9843,6925,4005152.0
preparedness response,5494,4197,3999514.0
adhanom,3810,3453,3999109.0
involving,6590,5704,3995756.0
nile,5574,1863,3995506.0
tedros adhanom,3791,3450,3989813.0
expectation,10253,6570,3984765.0
filter,6801,2252,3976905.0
every year,6938,6108,3976130.0
promising,7614,5952,3975620.0
environmental health,5865,3731,3974256.0
duration,6291,3215,3971348.0
faster,7892,6323,3970995.0
construction,7242,4445,3970436.0
young child,6901,5315,3968338.0
healthcare worker,4991,2492,3961587.0
rash,7030,4837,3960931.0
formulation,8321,3864,3956667.0
exclusive,8211,6111,3956588.0
regularly,6591,5647,3954476.0
last month,6754,5971,3954162.0
attorney,8896,5186,3953960.0
direction,6851,5785,3953284.0
attributed,6022,4763,3950357.0
metric,5826,4043,3947377.0
theory,7005,4499,3947314.0
literature,5736,3191,3946999.0
fig,6572,751,3942120.0
vehicle,8620,5558,3937209.0
administered,6970,5415,3934575.0
smoker,6075,2466,3930455.0
veteran,8739,4309,3928948.0
middle east,6691,4821,3923759.0
double,9040,7046,3919986.0
afternoon,11354,7420,3919342.0
fee,6921,4418,3919061.0
tropical,6592,4017,3918859.0
upcoming,6890,5778,3918792.0
mortality rate,6509,3954,3917285.0
considering,6562,5316,3917123.0
minnesota,6959,3611,3916157.0
follows,6613,5768,3915309.0
condom,6008,982,3914298.0
library,7450,4077,3913993.0
determinant health,5549,3486,3913578.0
choose,7341,6032,3912781.0
agent,8177,5796,3911016.0
employer,8669,3652,3910135.0
adhanom ghebreyesus,3678,3334,3906531.0
gas,8085,4071,3905699.0
wide range,6724,5910,3905128.0
adherence,5521,2527,3902411.0
assessed,5886,3393,3901732.0
demonstrate,6217,5361,3901690.0
readiness,5360,3314,3900465.0
predictive,5815,2898,3899092.0
gathering,5498,4610,3893046.0
joining,8775,7823,3892905.0
expenditure,5217,2496,3892218.0
concept,6267,4444,3891468.0
secure,7554,6327,3890947.0
chicken,7563,3244,3890138.0
wave,8558,4450,3889221.0
management market,4644,619,3886437.0
evening,9581,6625,3881490.0
connected,6613,5600,3878471.0
democrat,7963,4693,3877105.0
indicate,5985,4668,3873658.0
pool,6010,2825,3869065.0
medical care,6241,5215,3868106.0
hosted,6113,5167,3866935.0
consent,6003,3153,3866803.0
payment,7067,4203,3866495.0
technological,6340,4222,3863011.0
picture,7270,5689,3857846.0
peak,6966,4292,3848459.0
indonesia,5881,2917,3844318.0
consulting,6461,3823,3843273.0
dry,9042,4826,3841492.0
behavioral health,6175,3621,3839552.0
privacy,5706,4009,3839055.0
wear,6774,4958,3836924.0
questionnaire,5476,1969,3834234.0
health health,5563,4466,3833700.0
ohio,7241,3991,3833178.0
health benefit,6156,4339,3832686.0
premier,6053,4381,3832024.0
dental care,5566,2214,3830657.0
native,6063,3360,3829382.0
bavarian,6392,1203,3828256.0
truly,6817,5983,3823560.0
lawmaker,7077,4802,3823054.0
powered,7380,5339,3822892.0
consideration,6032,4579,3821730.0
fruit vegetable,5595,2756,3820386.0
health solution,5558,3286,3819968.0
care public,3583,1523,3815743.0
administrative,5689,4245,3814635.0
influenza vaccine,7861,1285,3814580.0
shower,10354,4547,3811813.0
rubella,5706,3477,3809790.0
resilient,6163,4768,3807630.0
west nile,5277,1664,3805700.0
entre,6272,3129,3805402.0
enforcement,6727,4551,3800248.0
overall health,5963,4792,3798062.0
replacement,7771,3651,3797328.0
wall,7554,5440,3796847.0
speed,7718,5819,3795626.0
president trump,9036,6258,3791627.0
accessed,6614,3136,3790511.0
health research,5477,4045,3790042.0
sensitivity,6214,2960,3789536.0
club,8040,4009,3786423.0
ethical,5241,3190,3785941.0
fundamental,5815,4973,3780885.0
happy,7785,6059,3780837.0
diego,6488,2456,3778914.0
bavarian nordic,6305,1195,3777728.0
self care,8872,1244,3776946.0
extra,7395,5877,3776711.0
toronto,6672,2530,3771519.0
audience,6889,5105,3770551.0
grade,6733,4118,3768413.0
quite,8567,6752,3767134.0
quality care,5543,4309,3766912.0
und,7691,498,3766198.0
acting,6889,5387,3765168.0
health condition,6704,5403,3765060.0
contaminated,6363,4588,3763885.0
cutting edge,7294,6360,3763316.0
according cdc,6079,4680,3760441.0
twice,6248,5149,3759657.0
gut,8172,2758,3758129.0
danger,7445,6083,3756803.0
heavy,7779,5495,3756341.0
suggested,6085,5062,3754668.0
comparison,6119,4075,3754602.0
speaker,6940,4888,3753051.0
anxiety,7396,4662,3752358.0
publicly,7138,6462,3750300.0
data collection,4984,3051,3748679.0
crucial role,5625,4983,3746666.0
establishing,5250,4551,3745724.0
england,6345,4108,3743669.0
groundbreaking,7871,6160,3742428.0
president donald,5434,4762,3738627.0
der,6360,934,3736374.0
health officer,4657,3235,3734565.0
teen,7180,3675,3733381.0
faculty,5801,3799,3732196.0
pcr,7597,2207,3730036.0
cov,6316,2480,3725766.0
respondent,5738,1940,3721966.0
managed,6737,5560,3720291.0
measured,6607,3802,3718181.0
correlation,5700,2247,3717370.0
advisor,7787,5331,3714057.0
nevada,5040,2064,3711211.0
writing,6236,4380,3708829.0
provided ein,2711,2711,3707928.0
emphasizes,5880,4988,3707675.0
sobre,6003,2656,3704381.0
sequencing,6844,2724,3700150.0
shelter,6946,3196,3698786.0
shaping,5530,4732,3696274.0
mom,8069,4031,3694994.0
deeply,6440,5818,3694567.0
rain,11232,5380,3694418.0
san diego,6273,2306,3694094.0
businesswire,6121,2953,3692239.0
inflammation,8009,4625,3690200.0
gave,6962,6133,3689997.0
winner,6432,3005,3689873.0
systematic,5827,2814,3687234.0
columbia,6074,4090,3686266.0
external,5877,4351,3685747.0
arm,7348,4781,3683179.0
transform,6413,5472,3679056.0
volume,6338,4166,3677690.0
doi org,6553,2662,3676022.0
king,7948,4360,3674309.0
contains,8474,7406,3674061.0
aligns,5685,4993,3671884.0
han,5972,2729,3671287.0
wait,7973,6006,3670231.0
engaged,5934,5027,3669649.0
happened,9441,7447,3669252.0
file,6823,4393,3667511.0
exploring,6339,5545,3667166.0
catalyst,5368,2186,3663060.0
recognizing,6382,5457,3661983.0
reproductive,5931,3524,3659625.0
age group,5910,3444,3659188.0
encouraged,6667,6257,3658464.0
endemic,6003,3574,3658450.0
suite,6544,4693,3657634.0
preparation,6051,4370,3657381.0
lyme,6619,1633,3656327.0
card,6868,4238,3655924.0
felt,7131,5516,3653330.0
little bit,9672,6585,3647661.0
portion,7214,4759,3647015.0
strongly,5593,4965,3646678.0
poverty,5983,4133,3646477.0
state local,5555,4505,3639370.0
esta,6453,2928,3638431.0
use disorder,6669,2836,3637216.0
notable,5713,5008,3635837.0
safeguard,6279,5494,3634980.0
register,7424,4886,3634701.0
freedom,6985,4712,3632537.0
paul,7797,5173,3632397.0
literacy,4482,1945,3627263.0
chapter,5797,3450,3623078.0
taiwan,4798,1106,3621653.0
health infrastructure,4790,3406,3620901.0
pilot,6313,3763,3615799.0
adopt,4926,3987,3613929.0
louisiana,6706,3362,3611233.0
else,7701,6560,3611218.0
nationally,6378,5210,3610508.0
square,5793,4003,3610432.0
extended,6280,4982,3610129.0
based care,4678,2211,3609227.0
blue zone,9271,522,3608601.0
functional,7952,3632,3608466.0
biotech,8142,3902,3606552.0
herd,6157,3245,3602763.0
disease outbreak,4799,3537,3597023.0
high school,7052,4300,3593929.0
sequence,5742,2154,3585626.0
aug,7710,4498,3585487.0
corp,6753,3486,3584697.0
pneumonia,7068,4076,3580966.0
nomination,7031,3309,3574015.0
ratio,5815,2708,3572845.0
systemic,6172,4382,3572407.0
suspected,6222,4509,3571646.0
collaborate,5442,5040,3568705.0
pest control,5578,1009,3566495.0
boy,6716,4070,3566248.0
difficulty,5497,4440,3565208.0
longevity,5269,2316,3563126.0
air quality,6230,2149,3559946.0
social determinant,5025,2983,3558192.0
cholesterol,6409,2753,3551021.0
folk,7286,5038,3547020.0
cessation,6872,2639,3545588.0
fish,6629,2654,3545550.0
staying,6789,5481,3544855.0
commonly,6136,5244,3543591.0
sun,7555,4646,3542957.0
occasion,4538,3205,3542122.0
requiring,5867,5221,3539949.0
health organisation,3608,2877,3539436.0
principal,5630,4495,3539055.0
involves,5967,5124,3537223.0
overview,6032,4604,3535021.0
underlying,6634,5636,3533371.0
businesswire com,5468,2511,3531851.0
dengan,5476,1324,3526791.0
united kingdom,4790,3781,3524483.0
block,6892,5212,3523763.0
people live,5931,4611,3523722.0
evaluated,6374,4632,3522637.0
finance,5627,4271,3522494.0
untuk,5251,1342,3522461.0
sars cov,5993,2379,3521247.0
supply chain,6292,4066,3520953.0
polio vaccination,4427,2397,3519507.0
leaving,6338,5703,3516274.0
website http,6284,5859,3515656.0
emphasis,5532,4779,3515643.0
elderly,6238,4185,3509453.0
pharma,8199,3422,3509249.0
relatively,5731,4584,3506217.0
middle income,5597,3919,3506125.0
hopkins,6314,3863,3503013.0
medical officer,6801,4471,3497921.0
expectancy,5521,2662,3497442.0
palestinian,7774,3109,3494456.0
growth rate,4846,2567,3490618.0
methodology,5331,3871,3487320.0
precision,6732,4296,3485802.0
tech,7131,4648,3484442.0
vendor,4837,2281,3483981.0
memorial,6578,3238,3482915.0
wisconsin,6981,3316,3481043.0
http doi,6364,2466,3480211.0
regression,4722,1450,3478344.0
selection,5799,4084,3477350.0
global public,5192,3907,3476358.0
spend,7176,5739,3473855.0
dot,9915,6200,3473310.0
private sector,5735,4313,3471961.0
educate,6202,5290,3471727.0
struggle,5963,5222,3467694.0
