person_list,cluster,vipr_score,vipr_weight,sentiment_score,circulation_size,mention_count,cluster_label
Norton Matos,1.0,-1512.0,126.0,-12.0,1122.0,1,Lower Visibility / Negative Tone
Porto De,1.0,-1512.0,126.0,-12.0,1122.0,1,Lower Visibility / Negative Tone
Roberto Street,1.0,-1512.0,126.0,-12.0,1122.0,1,Lower Visibility / Negative Tone
Shimadzu,1.0,-1512.0,126.0,-12.0,1122.0,1,Lower Visibility / Negative Tone
Supreme Xte,1.0,-1512.0,126.0,-12.0,1122.0,1,Lower Visibility / Negative Tone
Without Bisphenol,1.0,-1512.0,126.0,-12.0,1122.0,1,Lower Visibility / Negative Tone
Abbasi,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Accessing,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Baquet Cr,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Bates Dw,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Blavin,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Busch Ab,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Centessa,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Chang X,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Common Standards,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Cures Act,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Daniel Mullins,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Details,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Encouraging Lifestyle,1.0,-1515.0,505.0,-3.0,1094.0,1,Lower Visibility / Negative Tone
Hhs-finalizes-federal-health-it-strategy-drive-systemic-improvements-health-care.html,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Jm Sex,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Napoles A,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Ozanich Health,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Vaidya,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
White Campus,1.0,-1515.0,101.0,-15.0,232369.0,1,Lower Visibility / Negative Tone
Rod Hall,1.0,-1518.0,506.0,-3.0,621.0,1,Lower Visibility / Negative Tone
Boric Boric,1.0,-1524.0,254.0,-6.0,26509.0,1,Lower Visibility / Negative Tone
Cedarwood Oil,1.0,-1524.0,254.0,-6.0,26509.0,1,Lower Visibility / Negative Tone
Cinnamon Besides,1.0,-1524.0,254.0,-6.0,26509.0,1,Lower Visibility / Negative Tone
Citronella,1.0,-1524.0,254.0,-6.0,26509.0,1,Lower Visibility / Negative Tone
Garlic Spray,1.0,-1524.0,254.0,-6.0,26509.0,1,Lower Visibility / Negative Tone
Neem Neem,1.0,-1524.0,254.0,-6.0,26509.0,1,Lower Visibility / Negative Tone
Oil Oregano,1.0,-1524.0,254.0,-6.0,26509.0,1,Lower Visibility / Negative Tone
Rubbing Alcohol,1.0,-1524.0,254.0,-6.0,26509.0,1,Lower Visibility / Negative Tone
Vinegar Apple,1.0,-1524.0,254.0,-6.0,26509.0,1,Lower Visibility / Negative Tone
Christos Harpantidis,1.0,-1527.0,509.0,-3.0,818.0,1,Lower Visibility / Negative Tone
Ankita Vishwamitra,1.0,-1530.0,306.0,-5.0,2058.0,1,Lower Visibility / Negative Tone
Carl Architects,1.0,-1530.0,306.0,-5.0,2058.0,1,Lower Visibility / Negative Tone
Cindy Maynard,1.0,-1530.0,306.0,-5.0,2058.0,1,Lower Visibility / Negative Tone
Martin Lopez,1.0,-1530.0,306.0,-5.0,2058.0,1,Lower Visibility / Negative Tone
Miriam Cardenas,1.0,-1530.0,306.0,-5.0,2058.0,1,Lower Visibility / Negative Tone
Reasol Chino,1.0,-1530.0,306.0,-5.0,2058.0,1,Lower Visibility / Negative Tone
Ysleta Pueblo,1.0,-1530.0,306.0,-5.0,2058.0,1,Lower Visibility / Negative Tone
Ben Vooren,1.0,-1532.0,383.0,-4.0,1169.0,1,Lower Visibility / Negative Tone
Brad Rattling,1.0,-1532.0,766.0,-2.0,479.0,1,Lower Visibility / Negative Tone
Brian Rykhus,1.0,-1532.0,383.0,-4.0,1169.0,1,Lower Visibility / Negative Tone
Dawn Conrad,1.0,-1532.0,383.0,-4.0,1169.0,1,Lower Visibility / Negative Tone
Dimick,1.0,-1532.0,383.0,-4.0,1169.0,1,Lower Visibility / Negative Tone
Emily Carroll,1.0,-1532.0,383.0,-4.0,1169.0,1,Lower Visibility / Negative Tone
Gray Lady,1.0,-1532.0,383.0,-4.0,104415954.0,1,Lower Visibility / Negative Tone
Harley Davison,1.0,-1532.0,766.0,-2.0,479.0,1,Lower Visibility / Negative Tone
Holbrooke A,1.0,-1532.0,766.0,-2.0,479.0,1,Lower Visibility / Negative Tone
Jonathan Gold,1.0,-1532.0,766.0,-2.0,479.0,1,Lower Visibility / Negative Tone
Kate Carey,1.0,-1532.0,766.0,-2.0,479.0,1,Lower Visibility / Negative Tone
Kristin Leyson,1.0,-1532.0,383.0,-4.0,1169.0,1,Lower Visibility / Negative Tone
Linnea Askegaard,1.0,-1532.0,383.0,-4.0,1169.0,1,Lower Visibility / Negative Tone
Maimouna Toure-Keita,1.0,-1532.0,383.0,-4.0,1169.0,1,Lower Visibility / Negative Tone
Norman Roe,1.0,-1532.0,766.0,-2.0,479.0,1,Lower Visibility / Negative Tone
Pamela Thompson,1.0,-1532.0,383.0,-4.0,1169.0,1,Lower Visibility / Negative Tone
Port Tico,1.0,-1532.0,766.0,-2.0,479.0,1,Lower Visibility / Negative Tone
Tiger Wood,1.0,-1532.0,383.0,-4.0,1169.0,1,Lower Visibility / Negative Tone
Van Vooren,1.0,-1532.0,383.0,-4.0,1169.0,1,Lower Visibility / Negative Tone
Vette Murthy,1.0,-1532.0,766.0,-2.0,479.0,1,Lower Visibility / Negative Tone
Jeffrey Scot,1.0,-1536.0,512.0,-3.0,54.0,1,Lower Visibility / Negative Tone
Martin Blvd,1.0,-1536.0,512.0,-3.0,54.0,1,Lower Visibility / Negative Tone
Alex Bache,1.0,-1539.0,171.0,-9.0,161541.0,1,Lower Visibility / Negative Tone
Annie Holmes,1.0,-1539.0,171.0,-9.0,161541.0,1,Lower Visibility / Negative Tone
Bloomberg Weston,1.0,-1539.0,171.0,-9.0,161541.0,1,Lower Visibility / Negative Tone
Donald Malago,1.0,-1539.0,171.0,-9.0,161541.0,1,Lower Visibility / Negative Tone
Jose Bara,1.0,-1539.0,171.0,-9.0,161541.0,1,Lower Visibility / Negative Tone
K Berger,1.0,-1539.0,171.0,-9.0,161541.0,1,Lower Visibility / Negative Tone
Koberger,1.0,-1539.0,171.0,-9.0,161541.0,1,Lower Visibility / Negative Tone
Morningstar Understand,1.0,-1539.0,171.0,-9.0,161541.0,1,Lower Visibility / Negative Tone
Asst Tan,1.0,-1540.0,70.0,-22.0,902.0,1,Lower Visibility / Negative Tone
Glycine Max,1.0,-1540.0,70.0,-22.0,902.0,1,Lower Visibility / Negative Tone
Indra,1.0,-1540.0,70.0,-22.0,902.0,1,Lower Visibility / Negative Tone
Indra Balaratnam,1.0,-1540.0,70.0,-22.0,902.0,1,Lower Visibility / Negative Tone
John Cane,1.0,-1540.0,140.0,-11.0,734.0,1,Lower Visibility / Negative Tone
John Maynard,1.0,-1540.0,140.0,-11.0,734.0,1,Lower Visibility / Negative Tone
Tan Keat,1.0,-1540.0,70.0,-22.0,902.0,1,Lower Visibility / Negative Tone
Brenda Plant,1.0,-1547.0,221.0,-7.0,1042.0,1,Lower Visibility / Negative Tone
Jennifer Whiteside,1.0,-1547.0,221.0,-7.0,1042.0,1,Lower Visibility / Negative Tone
Chile Ahaghotu,0.0,-1548.0,258.0,-6.0,4363.0,1,High Visibility / Negative Tone
Clinton Baptist,0.0,-1548.0,258.0,-6.0,4363.0,1,High Visibility / Negative Tone
Colin Ii,0.0,-1548.0,258.0,-6.0,4363.0,1,High Visibility / Negative Tone
Gond,1.0,-1548.0,129.0,-12.0,652549.0,1,Lower Visibility / Negative Tone
Healthy Start,0.0,-1548.0,258.0,-6.0,4363.0,1,High Visibility / Negative Tone
Kuki,1.0,-1548.0,129.0,-12.0,652549.0,1,Lower Visibility / Negative Tone
Miki Isla,1.0,-1548.0,129.0,-12.0,1618.0,1,Lower Visibility / Negative Tone
Mikir,1.0,-1548.0,129.0,-12.0,652549.0,1,Lower Visibility / Negative Tone
Percy Venmo,1.0,-1548.0,129.0,-12.0,1618.0,1,Lower Visibility / Negative Tone
Quintana Ktvu,1.0,-1548.0,129.0,-12.0,1618.0,1,Lower Visibility / Negative Tone
Rajasthan’s Bhil,1.0,-1548.0,129.0,-12.0,652549.0,1,Lower Visibility / Negative Tone
Redesigning Layouts,1.0,-1548.0,129.0,-12.0,756900.0,1,Lower Visibility / Negative Tone
Rosemary Oroczo,1.0,-1548.0,129.0,-12.0,1618.0,1,Lower Visibility / Negative Tone
Stephen Michaels,0.0,-1548.0,258.0,-6.0,4363.0,1,High Visibility / Negative Tone
Udaipur,1.0,-1548.0,129.0,-12.0,652549.0,1,Lower Visibility / Negative Tone
Cheri Lindsey,1.0,-1550.0,155.0,-10.0,295796.0,1,Lower Visibility / Negative Tone
James Wales,1.0,-1550.0,155.0,-10.0,295796.0,1,Lower Visibility / Negative Tone
Mile Marker,1.0,-1550.0,155.0,-10.0,295796.0,1,Lower Visibility / Negative Tone
Miles Burnett,1.0,-1550.0,155.0,-10.0,295796.0,1,Lower Visibility / Negative Tone
Norfolk Railway,1.0,-1550.0,155.0,-10.0,295796.0,1,Lower Visibility / Negative Tone
Roy Croce,1.0,-1550.0,155.0,-10.0,295796.0,1,Lower Visibility / Negative Tone
Alicia Cronquist,1.0,-1566.0,1566.0,-1.0,196390.0,1,Lower Visibility / Negative Tone
Pepperell,1.0,-1572.0,393.0,-4.0,1185.0,1,Lower Visibility / Negative Tone
Robert Alliance,1.0,-1572.0,393.0,-4.0,1185.0,1,Lower Visibility / Negative Tone
Stephen Adams,1.0,-1572.0,393.0,-4.0,1185.0,1,Lower Visibility / Negative Tone
Sonji Young,1.0,-1573.0,143.0,-11.0,1080.0,1,Lower Visibility / Negative Tone
Andrea Ahneman,1.0,-1575.0,175.0,-9.0,555695.0,1,Lower Visibility / Negative Tone
Educate,1.0,-1575.0,175.0,-9.0,1006.0,1,Lower Visibility / Negative Tone
Michael Dobbs,1.0,-1575.0,175.0,-9.0,1102.0,1,Lower Visibility / Negative Tone
Rami Nofal,1.0,-1575.0,175.0,-9.0,621.0,1,Lower Visibility / Negative Tone
Rwandas,1.0,-1575.0,175.0,-9.0,10153.0,1,Lower Visibility / Negative Tone
Timothy Farrell,1.0,-1575.0,175.0,-9.0,1102.0,1,Lower Visibility / Negative Tone
Distancing-- Morgan,1.0,-1580.0,316.0,-5.0,1071.0,1,Lower Visibility / Negative Tone
Scott Gerrish,1.0,-1580.0,316.0,-5.0,1071.0,1,Lower Visibility / Negative Tone
Andrew Lorinser,1.0,-1596.0,133.0,-12.0,938.0,1,Lower Visibility / Negative Tone
Andrew... Andrew,1.0,-1596.0,133.0,-12.0,938.0,1,Lower Visibility / Negative Tone
Carla Denyer,1.0,-1596.0,266.0,-6.0,40323.0,1,Lower Visibility / Negative Tone
Cocaine Ecstasy,1.0,-1596.0,266.0,-6.0,40323.0,1,Lower Visibility / Negative Tone
Heroin Magic,1.0,-1596.0,266.0,-6.0,40323.0,1,Lower Visibility / Negative Tone
Ian Hamilton,1.0,-1596.0,266.0,-6.0,40323.0,1,Lower Visibility / Negative Tone
Penny Ward,1.0,-1596.0,266.0,-6.0,40323.0,1,Lower Visibility / Negative Tone
Sneha Patil,1.0,-1596.0,133.0,-12.0,1223.0,1,Lower Visibility / Negative Tone
Sustainablemedicine Written,1.0,-1596.0,133.0,-12.0,1223.0,1,Lower Visibility / Negative Tone
Thorrun Govind,1.0,-1596.0,266.0,-6.0,40323.0,1,Lower Visibility / Negative Tone
Tony Schofield,1.0,-1596.0,266.0,-6.0,40323.0,1,Lower Visibility / Negative Tone
Yvonne Ford,1.0,-1596.0,114.0,-14.0,1016.0,1,Lower Visibility / Negative Tone
Arid Angel,1.0,-1599.0,533.0,-3.0,67230.0,1,Lower Visibility / Negative Tone
Julio Carrion,1.0,-1599.0,533.0,-3.0,67230.0,1,Lower Visibility / Negative Tone
Brian Ellerby,1.0,-1600.0,800.0,-2.0,22962.0,1,Lower Visibility / Negative Tone
Dan Jackson,1.0,-1600.0,400.0,-4.0,929.0,1,Lower Visibility / Negative Tone
Email Subscribe,1.0,-1600.0,400.0,-4.0,929.0,1,Lower Visibility / Negative Tone
Jaclyn Albin,0.0,-1600.0,100.0,-16.0,2544455.0,1,High Visibility / Negative Tone
Jeremy Paul,1.0,-1600.0,400.0,-4.0,929.0,1,Lower Visibility / Negative Tone
Kony,1.0,-1600.0,400.0,-4.0,292004.0,1,Lower Visibility / Negative Tone
Matthew Zappone,1.0,-1600.0,800.0,-2.0,22962.0,1,Lower Visibility / Negative Tone
Melton Ellerby,1.0,-1600.0,800.0,-2.0,22962.0,1,Lower Visibility / Negative Tone
Milette Siler,0.0,-1600.0,100.0,-16.0,2544455.0,1,High Visibility / Negative Tone
Murdoch,1.0,-1600.0,200.0,-8.0,1089.0,1,Lower Visibility / Negative Tone
Picks,1.0,-1600.0,400.0,-4.0,929.0,1,Lower Visibility / Negative Tone
Randon Bragdon,1.0,-1600.0,400.0,-4.0,929.0,1,Lower Visibility / Negative Tone
Regulatory Barriers,1.0,-1600.0,25.0,-64.0,1177140.0,1,Lower Visibility / Negative Tone
Rochelle,1.0,-1600.0,400.0,-4.0,292004.0,1,Lower Visibility / Negative Tone
Ruth Ellerby,1.0,-1600.0,800.0,-2.0,22962.0,1,Lower Visibility / Negative Tone
Saddam Hussein,1.0,-1600.0,800.0,-2.0,22962.0,1,Lower Visibility / Negative Tone
Schuyler Velasco,1.0,-1600.0,400.0,-4.0,929.0,1,Lower Visibility / Negative Tone
Sydney Abbott,1.0,-1600.0,400.0,-4.0,929.0,1,Lower Visibility / Negative Tone
Veterinarian Don,0.0,-1600.0,200.0,-8.0,47619.0,1,High Visibility / Negative Tone
Youssef Aziz,1.0,-1600.0,800.0,-2.0,22962.0,1,Lower Visibility / Negative Tone
Cheryl Holder,1.0,-1610.0,161.0,-10.0,866.0,1,Lower Visibility / Negative Tone
Joseph Wilson,1.0,-1610.0,161.0,-10.0,4082.0,1,Lower Visibility / Negative Tone
Kase,1.0,-1610.0,161.0,-10.0,19942.0,1,Lower Visibility / Negative Tone
Mundo Sano,1.0,-1610.0,161.0,-10.0,1065.0,1,Lower Visibility / Negative Tone
Learn Nic,1.0,-1620.0,135.0,-12.0,1000.0,1,Lower Visibility / Negative Tone
Lily Frost,1.0,-1620.0,540.0,-3.0,106280.0,1,Lower Visibility / Negative Tone
Really Got,1.0,-1624.0,116.0,-14.0,691072.0,1,Lower Visibility / Negative Tone
Zhe Fang,1.0,-1625.0,325.0,-5.0,1113.0,1,Lower Visibility / Negative Tone
Zayn Malik,1.0,-1626.0,271.0,-6.0,1158.0,1,Lower Visibility / Negative Tone
Chris Responds,1.0,-1630.0,326.0,-5.0,4158.0,1,Lower Visibility / Negative Tone
Marianne Dies,1.0,-1630.0,326.0,-5.0,4158.0,1,Lower Visibility / Negative Tone
Marianne Faithfull,1.0,-1630.0,326.0,-5.0,4158.0,1,Lower Visibility / Negative Tone
Tears Go,1.0,-1630.0,326.0,-5.0,4158.0,1,Lower Visibility / Negative Tone
Ebiomedicine,1.0,-1631.0,233.0,-7.0,18085.0,1,Lower Visibility / Negative Tone
Albert Esteve,1.0,-1632.0,204.0,-8.0,336762.0,1,Lower Visibility / Negative Tone
Emerita Sociology,1.0,-1632.0,204.0,-8.0,336762.0,1,Lower Visibility / Negative Tone
Ginevra Floridi,1.0,-1632.0,204.0,-8.0,336762.0,1,Lower Visibility / Negative Tone
John Men,1.0,-1632.0,204.0,-8.0,336762.0,1,Lower Visibility / Negative Tone
Martin Fieder,1.0,-1632.0,204.0,-8.0,336762.0,1,Lower Visibility / Negative Tone
Rosemary Hopcroft,1.0,-1632.0,204.0,-8.0,336762.0,1,Lower Visibility / Negative Tone
Steve Austin,1.0,-1632.0,408.0,-4.0,1067.0,1,Lower Visibility / Negative Tone
Susanne Huber,1.0,-1632.0,204.0,-8.0,336762.0,1,Lower Visibility / Negative Tone
Abdel Monem,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Absorbed Rate,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Abu Formation,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Alshami,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
El Ii,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
El Sahu,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Feo,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Himayer,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Himayer I.,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Himayer Ii,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Magharet,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Magharet Miah,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Marl Member,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Mira,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Omara,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Ra,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Radium,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Radium Activity,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Saad Studies,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Sarabit El-Khadim,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Sarabit Formation,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Sm,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Th,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Wadi Sahu,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Zircon,1.0,-1635.0,545.0,-3.0,13986.0,1,Lower Visibility / Negative Tone
Gina Agostini-Walesch,1.0,-1647.0,183.0,-9.0,24648.0,1,Lower Visibility / Negative Tone
Kenneth Suarez,1.0,-1647.0,183.0,-9.0,24648.0,1,Lower Visibility / Negative Tone
Marfan,1.0,-1647.0,183.0,-9.0,24648.0,1,Lower Visibility / Negative Tone
Alkali Attack,1.0,-1650.0,275.0,-6.0,25127.0,1,Lower Visibility / Negative Tone
Angelo Marcelle,1.0,-1650.0,150.0,-11.0,1997.0,1,Lower Visibility / Negative Tone
Anne Johnson,1.0,-1650.0,550.0,-3.0,1243869.0,1,Lower Visibility / Negative Tone
Ariana Ramsey,1.0,-1650.0,150.0,-11.0,121.0,1,Lower Visibility / Negative Tone
Ashkenazi Jews,0.0,-1650.0,550.0,-3.0,8534951.0,1,High Visibility / Negative Tone
Bill Bain,1.0,-1650.0,150.0,-11.0,802.0,1,Lower Visibility / Negative Tone
Bobby Allen,0.0,-1650.0,550.0,-3.0,8534871.0,1,High Visibility / Negative Tone
Bobby Allyn,0.0,-1650.0,550.0,-3.0,8534871.0,1,High Visibility / Negative Tone
Bonnie Watson,1.0,-1650.0,150.0,-11.0,611.0,1,Lower Visibility / Negative Tone
Breaux Keller,1.0,-1650.0,150.0,-11.0,802.0,1,Lower Visibility / Negative Tone
Brian Moore,0.0,-1650.0,550.0,-3.0,8534871.0,1,High Visibility / Negative Tone
Bryce Hodgson,1.0,-1650.0,275.0,-6.0,25127.0,1,Lower Visibility / Negative Tone
Corrie Sanders,0.0,-1650.0,550.0,-3.0,10942829.0,1,High Visibility / Negative Tone
Dan Trimble,1.0,-1650.0,150.0,-11.0,802.0,1,Lower Visibility / Negative Tone
Dane,1.0,-1650.0,150.0,-11.0,1153.0,1,Lower Visibility / Negative Tone
Dane Jensen,1.0,-1650.0,150.0,-11.0,1153.0,1,Lower Visibility / Negative Tone
Dusky,1.0,-1650.0,275.0,-6.0,4751.0,1,Lower Visibility / Negative Tone
Ellie,1.0,-1650.0,550.0,-3.0,1618.0,1,Lower Visibility / Negative Tone
Faris Al-Rawi,1.0,-1650.0,150.0,-11.0,1997.0,1,Lower Visibility / Negative Tone
Franco,0.0,-1650.0,550.0,-3.0,8534871.0,1,High Visibility / Negative Tone
Havi,0.0,-1650.0,550.0,-3.0,8534951.0,1,High Visibility / Negative Tone
Hoel,0.0,-1650.0,550.0,-3.0,8534871.0,1,High Visibility / Negative Tone
Ja Rule,1.0,-1650.0,150.0,-11.0,1291542.0,1,Lower Visibility / Negative Tone
Jamie Kelly,1.0,-1650.0,25.0,-66.0,21156.0,1,Lower Visibility / Negative Tone
Jenna Petracci,1.0,-1650.0,150.0,-11.0,611.0,1,Lower Visibility / Negative Tone
Jesus Rodriguez,1.0,-1650.0,150.0,-11.0,802.0,1,Lower Visibility / Negative Tone
Jonathan Udall,1.0,-1650.0,550.0,-3.0,1618.0,1,Lower Visibility / Negative Tone
Josh Green,0.0,-1650.0,550.0,-3.0,10942829.0,1,High Visibility / Negative Tone
Joy Buenaventura,0.0,-1650.0,550.0,-3.0,10942829.0,1,High Visibility / Negative Tone
Kathy Hockel,0.0,-1650.0,550.0,-3.0,8534871.0,1,High Visibility / Negative Tone
Kevin Hassett,0.0,-1650.0,550.0,-3.0,8534871.0,1,High Visibility / Negative Tone
Matt Goldstein,0.0,-1650.0,550.0,-3.0,8534951.0,1,High Visibility / Negative Tone
Matthew Toth,1.0,-1650.0,150.0,-11.0,802.0,1,Lower Visibility / Negative Tone
Michael Hogue,0.0,-1650.0,550.0,-3.0,10942829.0,1,High Visibility / Negative Tone
Muss,0.0,-1650.0,550.0,-3.0,8534871.0,1,High Visibility / Negative Tone
Myra,0.0,-1650.0,550.0,-3.0,8534951.0,1,High Visibility / Negative Tone
Osafo Fraser,1.0,-1650.0,150.0,-11.0,1997.0,1,Lower Visibility / Negative Tone
Ricardo Rodriguez,1.0,-1650.0,150.0,-11.0,802.0,1,Lower Visibility / Negative Tone
Robert Kennnedy,1.0,-1650.0,150.0,-11.0,611.0,1,Lower Visibility / Negative Tone
Roshan Parasram,1.0,-1650.0,150.0,-11.0,1997.0,1,Lower Visibility / Negative Tone
Scot Matayoshi,0.0,-1650.0,550.0,-3.0,10942829.0,1,High Visibility / Negative Tone
Stacey Bender,0.0,-1650.0,550.0,-3.0,8534951.0,1,High Visibility / Negative Tone
Terrence Deyalsingh,1.0,-1650.0,150.0,-11.0,1997.0,1,Lower Visibility / Negative Tone
Vinay,1.0,-1650.0,150.0,-11.0,611.0,1,Lower Visibility / Negative Tone
Zoey Cannon,1.0,-1650.0,150.0,-11.0,802.0,1,Lower Visibility / Negative Tone
Charles Clive,1.0,-1656.0,276.0,-6.0,838.0,1,Lower Visibility / Negative Tone
Christine Palm,1.0,-1656.0,207.0,-8.0,298714.0,1,Lower Visibility / Negative Tone
Steve Harding,1.0,-1656.0,207.0,-8.0,298714.0,1,Lower Visibility / Negative Tone
Toro,1.0,-1656.0,276.0,-6.0,838.0,1,Lower Visibility / Negative Tone
Vin Candelora,1.0,-1656.0,207.0,-8.0,298714.0,1,Lower Visibility / Negative Tone
Del Rio,1.0,-1659.0,553.0,-3.0,1046.0,1,Lower Visibility / Negative Tone
Kim Petras,0.0,-1659.0,553.0,-3.0,10599146.0,1,High Visibility / Negative Tone
Robert Parker,0.0,-1659.0,553.0,-3.0,10599146.0,1,High Visibility / Negative Tone
Universal Government,1.0,-1660.0,166.0,-10.0,853.0,1,Lower Visibility / Negative Tone
Frank Tarentino,1.0,-1664.0,416.0,-4.0,852.0,1,Lower Visibility / Negative Tone
Chrissie Juliano,0.0,-1665.0,333.0,-5.0,1153517.0,1,High Visibility / Negative Tone
Aaron Zahn,1.0,-1666.0,1666.0,-1.0,1671.0,1,Lower Visibility / Negative Tone
Alejandro Alonso,1.0,-1666.0,1666.0,-1.0,1671.0,1,Lower Visibility / Negative Tone
Aquariumjudge,1.0,-1666.0,1666.0,-1.0,1671.0,1,Lower Visibility / Negative Tone
Councilmember Freeman,1.0,-1666.0,1666.0,-1.0,1671.0,1,Lower Visibility / Negative Tone
Matt Carlucci,1.0,-1666.0,1666.0,-1.0,1671.0,1,Lower Visibility / Negative Tone
Michael Boylan,1.0,-1666.0,1666.0,-1.0,1671.0,1,Lower Visibility / Negative Tone
Mike Gay,1.0,-1666.0,1666.0,-1.0,1671.0,1,Lower Visibility / Negative Tone
Rahman Johnson,1.0,-1666.0,1666.0,-1.0,1671.0,1,Lower Visibility / Negative Tone
Brandon Storm,1.0,-1670.0,167.0,-10.0,20.0,1,Lower Visibility / Negative Tone
Orchestra,1.0,-1670.0,167.0,-10.0,20.0,1,Lower Visibility / Negative Tone
Amy Radio,1.0,-1672.0,209.0,-8.0,24059.0,1,Lower Visibility / Negative Tone
Anna Scavuzzo,1.0,-1672.0,209.0,-8.0,1852.0,1,Lower Visibility / Negative Tone
Astha Agarwal,1.0,-1672.0,209.0,-8.0,20766.0,1,Lower Visibility / Negative Tone
Bloomberg Morris,1.0,-1672.0,209.0,-8.0,24059.0,1,Lower Visibility / Negative Tone
Chiara Ciuffini,1.0,-1672.0,209.0,-8.0,1852.0,1,Lower Visibility / Negative Tone
Christopher Ingraham,1.0,-1672.0,152.0,-11.0,873.0,1,Lower Visibility / Negative Tone
Emanuele Marinoni,1.0,-1672.0,209.0,-8.0,1852.0,1,Lower Visibility / Negative Tone
George Hedri,1.0,-1672.0,209.0,-8.0,24059.0,1,Lower Visibility / Negative Tone
Kathy Wood,1.0,-1672.0,209.0,-8.0,24059.0,1,Lower Visibility / Negative Tone
Matt Kappler,1.0,-1672.0,209.0,-8.0,9314.0,1,Lower Visibility / Negative Tone
Michael Bar,1.0,-1672.0,209.0,-8.0,24059.0,1,Lower Visibility / Negative Tone
Myrian Illiano,1.0,-1672.0,209.0,-8.0,1852.0,1,Lower Visibility / Negative Tone
Nicholas Arch,1.0,-1672.0,209.0,-8.0,1148.0,1,Lower Visibility / Negative Tone
Peter Maberdukis,1.0,-1672.0,209.0,-8.0,24059.0,1,Lower Visibility / Negative Tone
Sankara Nethralaya,1.0,-1672.0,209.0,-8.0,20766.0,1,Lower Visibility / Negative Tone
Eddie Duran,1.0,-1674.0,186.0,-9.0,633334.0,1,Lower Visibility / Negative Tone
Eddie Harris,1.0,-1674.0,186.0,-9.0,633334.0,1,Lower Visibility / Negative Tone
Gentina Turner,1.0,-1674.0,186.0,-9.0,633334.0,1,Lower Visibility / Negative Tone
George Jefferson,1.0,-1674.0,186.0,-9.0,633334.0,1,Lower Visibility / Negative Tone
