row_index,tag_name,persons,has_person
5567,public_health,"Showing Support, Robert Kennedy, Mehmet Oz, Mark Hyman, John Abramson, Casey Means, Jeff Vacirca, Ora Stamford, Ari Calhoun, John Chester, Rachel Antonio, Kara Altoona, Robert Goldman, James Ames, George Lansdowne, Edgar Scottsdale, Randy Cushing",1
5568,public_health,"Paul Offit, Donald Trump, Robert Kennedy, Jeff Landry, Rosemary Westwood, Rob Walker, Erica, Rob, Haka, Westf",1
5569,public_health,"Amy Winter, John Drake, Matt Ferrari, Saki Takahashi, William Moss, Shaun Truelove",1
5570,public_health,"Robert Kennedy, Jennifer Nuzzo, Andrew Nixon, Donald Trump",1
5571,public_health,"Joe Biden, Bernie Sanders, Harvey Weinstein, Anthony Fauci, Robert Redfield, Carolyn Maloney, Tedros Ghebreyesus, Donald Trump, Lawrence Gostin, Tom Hanks, Rita Wilson, Rita, Thunder, Rudy Gobert, Frankie J, Donovan Mitchell, Mark Cuban",1
5572,public_health,"Murdoch Children, Joshua Osowicki, Hannah Frost, Andrew Steer",1
5573,public_health,"Nonstop Local, Bradley Warren, Leggitt",1
5574,public_health,"Janice Hahn, Holly Mitchell, Barbara Ferrer",1
5575,public_health,"Richard Stith, Deca Headquarters, Oscar Mayer, Stay Connected",1
5576,public_health,"Boureima Sambo, Rosamund Lewis",1
5577,public_health,"Arkadelphian, Victoria Advocate, Michelle Trachtenberg",1
5578,public_health,"Corey Gatling, Askia Robertson, Corey, Batts Gonzalez",1
5579,public_health,"Christopher Cruz, Donald Trump, Robert Kennedy, Keefe, Matt Gates, Scott Mcfarland, Chris, Tom Tillis, Milton, Peter King, Wilf, Tom Hanson",1
5580,public_health,"Gene Hackman, Betsy Arakawa, Oscar",1
5581,public_health,Cara Mcdermott,1
5582,public_health,"Michael Greger, Mary Harris",1
5583,public_health,"Erika Wichro, Erika, Reuters Billboard, Humanitarian Relief, Stephanie Cirami",1
5584,public_health,"Kb, Holly Firfer, Christal Bermudez, Donald Trump, Mohamed Hamami",1
5585,public_health,Jean Kaseya,1
5586,public_health,"Keeper Al, Joe George, Donald, Paul",1
5587,public_health,"Brian Mcdonnell, Brian Mckeon, Isaac, Joel Embiid",1
5588,public_health,"Jim, Deval Patrick, Marjorie, Tasha Brown, Donald Trump",1
5589,public_health,"Carolyn Brakey, Jim Dvorak, Bruce Vanderhoff, Gene Phillips, Sandra O'brien, Steve Demetriou, Sarah Fowler, Arthur, Ralph Spidalieri, Adam Litke",1
5590,public_health,,0
5591,public_health,Francis,1
5592,public_health,"Donald Trump, Joe Biden, Bancel, Andrew Nixon, Robert Kennedy, Jennifer Nuzzo",1
5593,public_health,"Allen, Holmes, Robert Kennedy, Finney, Morton, Bill Christian, Laura Ungar",1
5594,public_health,"Malaria Vaccine, Malarvx, Steve Reed, Curt Malloy, James Davie, Marion Avril",1
5595,public_health,"Weis, Laura Shumow, Carlos Aguilera, Nicholas Williams, Motley Rice, La Frontera, John Spink",1
5596,public_health,"Susana Johnston, Greenmeadow, Councillor Owen",1
5597,public_health,,0
5598,public_health,"Terry Huang, Brita Roy, Lu Hu, Nadia Islam, Lorna Thorpe, Joseph Steckler, Lecturer Ratzan, Lauren Taylor, Chau Trinh-Shevrin, Tanya Spruill, Stacy Loeb",1
5599,public_health,"Grants, Anne Vogel",1
5600,public_health,"Josh Sanders, Mary Sosa, Brie Street, Stray Gunfire, James T, Ukee Washington, Chuck Lawson",1
5601,public_health,"Yu Xuefeng, Wang Jing",1
5602,public_health,Albeit Low,1
5603,public_health,"Robert Kennedy, Miranda Yaver, Mathew Kiang, Anton, Bill Nye",1
5604,public_health,"Donald Trump, Kate Rees, Marco Rubio, Alight, Jocelyn Wyatt, Liz Schrayer, Elon Musk, Wynn Walent, George Bush, Linda-Gail Bekker, Matthew Lee, Ellen Knickmeyer, Coto, Monika Pronczuk",1
5605,public_health,"Hickman, Veterinarian Don",1
5606,public_health,"Ashleigh Jackson, Matthew Campen, Polyethylene, Britta Baechler",1
5607,public_health,"Camela, Gill, Cameron",1
5608,public_health,Mosquito Bites,1
5609,public_health,"Avian Influenza, Steve Hoover, Bird Assay, Gavin Newsom",1
5610,public_health,"Jiwon, Diphenyl, Deborah Bennett",1
5611,public_health,Manuel Carmona,1
5612,public_health,"Philip Wong, Matt Richardson, Phil, W.",1
5613,public_health,"Tedros Ghebreyesus, Tedros, Donald Trump, David Reddy, Helen Clark",1
5614,public_health,"Vitamin C, Banana",1
5615,public_health,Contaminated Nockamixon,1
5616,public_health,"Donald Trump, Michelle Morse, Philip Huang, David Margolius, Karl Hardy, Brent Bierman",1
5617,public_health,Robert Kennedy,1
5618,public_health,"Louis Couple, Mark, Patricia Mccloskey",1
5619,public_health,"Matt Gaetz, Robert Kennedy, Janai, Gio, Oprah, Tory Johnson, Adam Glassman, Justine Lupe, Donald Trump, Bryan Kohberger, Ethan Chapin, Xana Kernodle, Madison Mogen, Ethan",1
5620,public_health,"Nada Hassanein, Joe Raedle, Katy Kozhimannil, Scott Greenberger",1
5621,public_health,"Robin Richardson, Emory",1
5622,public_health,"Lara Johnson, Camille Sabella, Alexandra Yonts, Bernard Camins, Robert Kennedy, David Higgins",1
5623,public_health,Sara Cochrane,1
5624,public_health,Tedros Ghebreyesus,1
5625,public_health,"Juliann Savatt, Mycode, Christa Martin, Abigail Geisinger",1
5626,public_health,"Benitez, Jane Shull, Bishop Mcnear",1
5627,public_health,"Matthew Harris, Kamala Harris, Shira Doron, Scott Brinton",1
5628,public_health,"Robert Kennedy, Lingo, Stelo",1
5629,public_health,"Robert Kennedy, Peter Marks, Ashish Jha, Joe Biden",1
5630,public_health,"Jennifer Nuzzo, Jane Greenhalgh",1
5631,public_health,"Jennifer Nuzzo, Nirav Shah, Alex Greninger, Tom Frieden, Anthony Fauci, Shyam Saladi, Jonathan Motley, Neelyx, Janell Goodwin, Susan Meter",1
5632,public_health,"Jon Kabat-Zinn, Pien Kabat-Zinn, Healthy People, Kabat-zinn, Emeritus, Vivek Murthy, Calm, Derek Walcott",1
5633,public_health,"Risk Stratification, Risk Assessment, Care Continuum, Koninklijke Nv",1
5634,public_health,"Fill, People, John Lomu, Affordable Packages, Deep Dive",1
5635,public_health,"Rosemary Dicarlo, Edem Wosornu, Nicolas De, Samuel Zbogar",1
5636,public_health,"Greg Abbott, Dan Patrick, Austin, Knob Noster",1
5637,public_health,"Timon, Greg Westergaard",1
5638,public_health,,0
5639,health_campaign,"Ram Kinjarapu, Madhya Pradesh, Shankar Lalwani",1
5640,public_health,"James Cook, Kevin, Andy Young, Mike Johnson, Camille, Joe Biden, Dana Damiani",1
5641,public_health,"Rogers, Eiderg, Donald Trump, Jackie Defusco, Jenn Sullivan, F. Wilson, Mary Bassett, Pope Francis, Vandenberg, Tobaccis Air-Ced",1
5642,world_health_leadership,Vitamin C,1
5643,public_health,"Yuhua Yang, Jianming Zhang, Huang Huang, Lee-hoon, Jo Ar, Mar Drugs, Liu Liu, Qiao Wl, Chen Yang, Chen Z, Mech Dev, Al Anti-Aging, Kim Al-Ghamdi, Huang S, Al Hsian-Tsao, Mesona, Benth, Nutr S, Kim Hj, Yi Anti-Inflammatory, Rosa, Cyperus, Wang Ma, T X, Akt, Commun Lin, Chen Wang, Jc Ch, Hsieh Tr, Lei K, Liu J, Anim Nutr, Meng Beneficial, Wang Phytochemical, Kim Bh, Lee Hw, Lee Yt, Al Ameliorative, Xiao Jq, Al Bioactivity, Chen Tian, Wang S, Wang Li, Zhou X, Aloysius Sharma, Xue X-M, Du G-H, Mohan J, Peng C, Chan Huang, Chen Apple, Xin Chen, Chen Zhao, Zhou Anti-Mitochondrial, Int Sci, Wu L, Aisa Flavonoids, Al Anti-Inflammatory, Li Liu, Lan Antitumor, Zhong Hu, Virol Golubev, Zeng Gu, Al Puerarin, Lei Liu, Al Purple, Exp Gerontol, Al Cranberry, Karpova Burdina, Peng Zuo, Liang Y, Ma Hy, Int Macromol, Chen Liu, Al Soy, Activating Autophagy, Exp Version",1
5644,public_health,"Amadou Sall, Naveen Rao, Gabriel Leung, Jockey Club, Vu Nguyen",1
5645,public_health,,0
5646,public_health,"Matt Wenker, Donald Trump",1
5647,public_health,"Quai D'orsay, The D'orsay, Carlos, Seminar",1
5648,public_health,"Sabin Bass, Adam Faurot",1
5649,public_health,Sean Brennan,1
5650,health_campaign,Selim Khan,1
5651,public_health,"Bashar Al, John Thune, Scott Macfarlane, Donald Trump, Robert Kennedy, Jon Lapook, Richard Besser, Cbs, Christian Mike, Abdullah",1
5652,public_health,"Ashleigh Jackson, Neti, Rianna Yancey",1
5653,public_health,"Bora-bora, Ua Huka, Saint Lucia, Amy Post",1
5654,public_health,"Gayle Borne, Jason Yaun, Dorit Reiss, Donald Trump, Gary Humble, John Ragan, Justin Pearson, Bill Lee, Deborah Lowen, Hunter Butler, Caitlin Gilmet, Dentz, Sam Whitson",1
5655,public_health,"Frances Ryan, Harry Styles, Darth Vader, Billie Eilish, Selena Gomez, Greta Thunberg, Greta Gerwig, Lady Gaga, Hallmark",1
5656,public_health,"Ray Oldenburg, Caroline Alkire, Caroline, Parks, Jessica Yonker, Jordan Lawson, Alan, Shannon Phillips, Tk. Brady, Lauren Fansler, Jack, Fares",1
5657,public_health,"Mulago, Elias Biryabarema, Franklin Paul",1
5658,public_health,"Donald Trump, Robert Kennedy, Jennifer Kates, Georges Benjamin, Bush, Reagan, Tom Frieden, Obama, David Chokshi",1
5659,public_health,Ed Kumian,1
5660,public_health,"Share, F. Murphy, Stacy Holzbauer",1
5661,public_health,Daniela Ligiero,1
5662,public_health,"Louis Pasteur, Kobe, Carl Zimmer",1
5663,public_health,"Michael Alldredge, Bella Clem, Kevin Apple, Charlie Kaijo, Michelle Teter, Pearl Mcelfish, Ledger Bentonville, S. St., W. Road, Richard Nixon, Rachel Levine, Kate Fry",1
5664,world_health_leadership,,0
5665,public_health,"Bea Bruske, Barb Nederpel",1
5666,public_health,"Chuck, Chuck Todd, Adam Schiff, Bill Gates, Libby, Robert Junior, Warren Buffett, O Gates",1
5667,public_health,"Ishnaa Gulati, Melanie Katz",1
5668,public_health,"Bruce Lee, Jessie Heneghan, Yangyang Deng, Mohammad Moniruzzaman, Breanna Rogers",1
5669,public_health,Loaves,1
5670,public_health,"Ic, Respond",1
5671,public_health,"Rex Richardson, Debbie Gonzales, Dreamy Vegan, Bo Martinez",1
5672,public_health,"Nicole Melbourne, Lead, Nicole Bijlsma",1
5673,public_health,,0
5674,public_health,"Elon Musk, Neuralink, Donald Trump, Scott Whitaker, Anna Kelly, Patrick Wingrove, Michael Erman, Rachael Levy, Caroline Humer, Rod Nickel",1
5675,public_health,"Latest Episode, Joel Fruendt",1
5676,health_campaign,"Tony Spitz, Anthony Fauci, Backyard Spray, Stafi Wireless, Mosquito Zapper",1
5677,public_health,"Donald Trump, Daniel Thornton, Chen Xu, Anil Soni, Andrew Heavens",1
5678,public_health,"Judy Woodruff, Francis Collins, Wilk Wilkinson, Wilk, Allison, Judy, Wilkin",1
5679,public_health,"Billiance Chondwe, Pastor Billy, Chris Zimba, Theresa Mwanza, Theresa, Mary Mayongana, Mary, Alice Nyandwa, Kabamda, Alice, Oswell Sindaza, Oswell, Brian Chiluba, Brian, Geoffrey Chanda, Geoffrey, Roi Silunyange, Mary Tembo, Catherine Mwaloe, Lately Catherine",1
5680,public_health,Imvanex,1
5681,public_health,"Vivian Perre, Bukavu, Hutu, Van Perre",1
5682,public_health,"Trichinella, Benjamin Rosenthal",1
5683,public_health,Arias,1
5684,public_health,"Robert Califf, Edward Hickey, Kidney Disease, Jennifer Rate",1
5685,public_health,"Childhood Illnesses, Andrew Wakefield, Priya Deshmukh",1
5686,public_health,"Rick, Joanne Langley",1
5687,public_health,"Wilmington, Kindergarten, Twelfth Grade, Dismissal, Lj. Stevens, Wilmington Middle",1
5688,public_health,"Randy Brenner, Jessica Howard-Anderson, Kevin Garey, Mohammed Musawa, Amy Kang, Michael Huband, Omadacycline, Gonorrhoeae Urine, Sj. Arends, Ph.d., Tomefa Asempa",1
5689,health_campaign,Mark Potter,1
5690,public_health,"Michael Regan, Jami Wallace, Misti Allison, Norfolk Southern, Alan Shaw",1
5691,public_health,"Spenser Brassard, Martha Beck, K.",1
5692,public_health,"Bird Case, Richard Webby, James Lawler",1
5693,public_health,"Anthony Fauci, Jon Lapook, George Bush, Bill Clinton",1
5694,public_health,"Sonali Kulkarni, Info Line",1
5695,public_health,"Tco, Ajzkbwxuaa See",1
5696,public_health,,0
5697,health_campaign,"Matt, Travis Dave, Jack",1
5698,public_health,,0
5699,public_health,"Mark Zuckerberg, Jimmy Carter, Jon Ossoff, Natalie",1
5700,public_health,"Zach Holbrooks, John Belcher, Mennonite, Tina Siemen, Julie Carter",1
5701,public_health,"Tagesspiegel, Diphtheria, Leon Kuegeler, Ludwig Burger, Alex Richardson",1
5702,public_health,"Melissa Propp, Dundy, Hayes, Keith",1
5703,public_health,Da Aboagye,1
5704,public_health,,0
5705,public_health,"George Dimopoulos, John Vontas",1
5706,public_health,"Fort Carson, Juan Gabriel, David, Bernard, Deanna West, Fox, Austin",1
5707,public_health,"Scott Wiener, Donald Trump, Elon Musk, John Schwartzberg, Swartzberg",1
5708,public_health,"Susan Monarez, Donald Trump",1
5709,public_health,"Ajay Banga, Tedros",1
5710,health_campaign,"Ciudad, Karla Villegas",1
5711,public_health,"Matt Lanik, Jane, Jim Pillen, John Arch, Bob Evnen",1
5712,public_health,"Anthony Fauci, Greene, David Morens, Brad Wenstrup",1
5713,public_health,"Melody Ding, Sean Heffron, Martha Gulati",1
5714,public_health,"Nikhilesh Singh, Lynn Webster, Anthony Lembo, Harvinder Dhani, Maurizio Fava, Laurence Watts",1
5715,public_health,,0
5716,public_health,"Davis, Deborah Bennett, Miller, Douglas, Gilliland, Herbstman, Schmidt",1
5717,public_health,"Pankaj Chandra, Simon Henley, Henley Halebrown",1
5718,public_health,"Tedros Ghebreyesus, Yogan Pillay, Bill, Lucica Ditiu, Luke Davis, Tedros, Madan Keller, Lucia Ditiu, Fran Kritz",1
5719,public_health,"Kwame Raoul, Donald Trump, Andrea Campbell, Dana Nessel",1
5720,public_health,Significant Findings,1
5721,public_health,"Jessie J, Jessica Cornish, Ball, Chanan Colman",1
5722,public_health,"Lesnar Cardenas, Jeffrey Plumb, Matthew Leblanc",1
5723,public_health,"Frank Lin, Janet Choi, Doug Backous, Neck Surgery, Angela Zhang",1
5724,public_health,,0
5725,public_health,"Tedros Ghebreyesus, Tedros",1
5726,public_health,"Yannai Kashtan, Rob Jackson",1
5727,public_health,"Anthony, Demaria, Christine Minhee, Sara Whaley",1
5728,public_health,Cholera Shortage,1
5729,public_health,"Robert Kennedy, Robert Malone, Retsef Levi, Max Once, Joe Biden, Donald Trump, Benzinga",1
5730,public_health,Brian Gould,1
5731,public_health,"Lake Travis, Andy Brown, Desmar Walkes, Charlotte Jacunski, Clara Tuma",1
5732,public_health,"Stay Afloat, May Be",1
5733,public_health,"Tedros Ghebreyesus, Tedros",1
5734,world_health_leadership,"Murthy Washington, Vivek Murthy, Kivil Stasik, Stasik, Something Stasik, Leigh Richardson",1
5735,public_health,"Robert Kennedy, Bill Karins, Mike Tyson, Jake Paul",1
5736,public_health,Juanita Banks-Whittington,1
5737,public_health,"Rachel Jewett, Katie, Zack, Isaac",1
5738,public_health,"Cover Montana, Healthy Kids, Montanan, Donald Trump",1
5739,public_health,"Peter Hotez, David, Beatrix Award, Maria Bottazzi",1
5740,public_health,"Spenser Brassard, Spenser, Fertile Ground, Martha Beck, K.",1
5741,public_health,"Grant Colfax, London Breed, Christopher Colwell, Keith Humphreys, Levi Strauss, Daniel Lurie",1
5742,public_health,"Xi, Katy Griffin, Ashley, Connor Ray, Anton Forsberg, Auston Matthews, Habs, Bruins, Anderson, Jake Allen, Marc-Andre Fleury, The Armstrong, Jacob",1
5743,world_health_leadership,"Kenvue, Electrolyte Drinks, Hydra-activ, Manish Anandani, Johnson",1
5744,public_health,"Buy, Roku, Alex Chriss, Roku Streaming",1
5745,public_health,"Leni Kinzli, Margaret Harris",1
5746,public_health,"Kayla Precht, Dan Grove, David Unger",1
5747,public_health,Javier,1
5748,public_health,"Donald Trump, Marc Siegel, Joe Biden",1
5749,public_health,"Javier Milei, Donald Trump, Manuel Adorni",1
5750,public_health,"Aaron Montez, Patrick Crucius, Crucia, Al Green, Diana Harshbarger, Boy Green, Berger, Erica Brown, Matt Herb, Daisy Jones, Jacob Ordi, Laura Rice, Eleanor Klibanoff",1
5751,public_health,"Tedros Ghebreyesus, Marietjie Venter, Disease X.",1
5752,public_health,"Donald Trump, Indigenous Peoples, Jennifer Benoit, Natalie Mehra, Mary Boyd, Chair",1
5753,public_health,"Malappuram, Nipah",1
5754,public_health,,0
5755,public_health,"Cha, Charlie, Joe Soto, Meet Gerald, Ryan, Chum Bah, Dana, Bob, Sarah Roberts, Jakes Roberts",1
5756,public_health,"Chris Russell, Healthworks Analytics, Nextgen, Jose Cabrera",1
5757,public_health,Shankar Musunuri,1
5758,public_health,"Dietitian Nutritionists, Sorensen Kw, Curr Opin, Endocrinol Obes, Bleich Sn, Bennett Wl, Gudzune Ka, Acad Diet, Tsai Ag, Batterham Rl, Aronne Lj, Sargin M, Yu D, Phelan S, J Med, Springer Nature",1
5759,public_health,"Michael, Mike Garrett, Shelby Nelson, Obama, Kamala Harris, Hillary Clinton, Donald Trump",1
5760,public_health,"Regulus Therapeutics, Vigil Neuroscience, Alaunos Therapeutics, Niagen Bioscience",1
5761,public_health,"Ngashi Ngongo, Jean Kaseya, Anait Miridzhanian, Jonathan Oatis",1
5762,public_health,"Cecilia Gentili, Michael Kuilan, Antonio Venti, Kathy Hochul, Eric Adams, Alexandria Ocasio-Cortez, Frank Tarentino",1
5763,public_health,"Blue Zones, Asha Rodiguez, Dan Buettner, Ben Leedle, Aurora Health, Atrium Health, Carolyn Equity",1
5764,public_health,"Marijuana While, Preterm Birth, Jamie Lo, Brianna Moore, Aurora",1
5765,public_health,"Kent, Russell Rabichev, Gurgu Cphone",1
5766,public_health,"Listeria Monocytogenes, Microgen Listeria-Id, F. Hoffmann-La, Aurobindo Pharma",1
5767,public_health,"Kamala Harris, Mark Meredith, Donald Trump, Kevin Corke",1
5768,public_health,Alvaro Lario,1
5769,public_health,"Dana, Warren, Treno, Parl",1
5770,public_health,,0
5771,public_health,"Mycobacteria Bovis, Megan Davis, John, Nicole Martin, Jen White, Stetulla, Infowars, Terry",1
5772,public_health,"Robert Kennedy, Trojan, Donald Trump, Ron Johnson, Tom Tiffany, Chip Roy, Rubio, Andy Biggs, Healthy Again",1
5773,public_health,"Angela Ginn-Meadow, Rita Tolbert, Naijha Wright-Brown",1
5774,public_health,"W. St., W. Rd",1
5775,public_health,"Mug, Curb",1
5776,public_health,"Measles Purmerend, Ggd News",1
5777,public_health,"Thu, Abhijit Banerjee, Eboo Patel, Premal Shah, Ashish Jha, Esther Duflo, Michael Kremer, Sendhil Mullainathan, Obama, Oprah, Joe Biden, Louise Richardson",1
5778,public_health,"Joe Phaahla, Maria Kerkhove, Lucille Blumberg, Tedros Ghebreyesus, Jason Kindrachuk, Van Kerkhove, Melody Schreiber",1
5779,public_health,"Terry Kreeger, Brandon Munk",1
5780,public_health,,0
5781,health_campaign,"Mahmoud Razi, Joe Biden, Benjamin Netanyahu, Ellen Knickmeyer",1
5782,public_health,"Donald Trump, Robert F-Kennedy, Barack Obama",1
5783,public_health,"Tedros Ghebreyesus, Jean Mbanya",1
5784,public_health,"Greg Kim, Challenge Seattle, Christine Gregoire, Marc Dones, Ben Maritz, Sharon Lee, Matt Christie, Dan Wise, Thiele",1
5785,public_health,"Doug Edwards, Joe Biden, Donald Trump, Lady Trump, Barack Obama, Bill Clinton, Exhibit Hall, Sandi Beason",1
5786,public_health,"Combat Babesiosis, Peter Krause, Azithromycin, Edouard Vannier",1
5787,public_health,,0
5788,public_health,Jim Jones,1
5789,public_health,"Erik Plastic, Immunologic Disorders, Raffaele Marfella, Polyvinyl Chloride, Cox, Jd, R Sci, Ann Med, Polyethylene, Lauren Jenner, Environ, Sci Tech, Danopoulos, Professors Chua, James Fang",1
5790,public_health,Esther Robinson,1
5791,public_health,"Kitty Menendez, Jose Menendez, Nathan Hochman, Jeff, Keith, Carla Poland",1
5792,public_health,,0
5793,public_health,"Josh Acevedo, Chamizal, Oscar Leeser, Cassandra Hernandez, Henry Rivera, Ysleta, Art Craft",1
5794,public_health,"Rochelle Dean, Doug Green, John Farley, John, Keith Miles, Lee Riot, Stephen Greene, Guest, Dylan Vodka, Alvin Glen, Joe Pena, Knows, Laurie Phillips",1
5795,public_health,"Dudley, Robbie Goldstein",1
5796,public_health,"Remarks, Randy Piazza, Aqua Jersey, Natalie Chesko, John Dimaio",1
5797,public_health,"Danny, David, Lisa Nahabedian",1
5798,public_health,"Olivia Wigzell, Jakob Forssmed, Anna Ringstrom, Bernadette Baum",1
5799,public_health,"Senegal, J. Erad, Min Xiaoxu",1
5800,public_health,"Robert Kennedy, Finney, Morton, Allen, Holmes, Laura Ungar",1
5801,public_health,"Donald Trump, John Nkengasong, Jeffrey Klausner",1
5802,public_health,"Erika Ganda, Sophia Kenney, Nkuchia M'ikanatha",1
5803,public_health,,0
5804,public_health,Chris Davis,1
5805,public_health,"Diphtheria, Bruno Ciancio",1
5806,public_health,,0
5807,public_health,"Donald Trump, Lee Zeldin, Barack Obama, Dan Becker",1
5808,public_health,Backyard Chickens,1
5809,public_health,"Tedros Ghebreyesus, Salim Karim, Michael Marks, Jacques Alonda, Cris Osako, Dimie Ogoina, Boghuma Titanji, Gerald Imray, Christina Malkia, Mark Banchereau",1
